street_name,street_type,lamp_type,longitude,latitude,wattage
Brooker,Avenue,HPS,147.31512791643,-42.8584458047541,250.0
Brooker,Avenue,HPS,147.314658873513,-42.8605768279642,250.0
Brooker,Avenue,HPS,147.316878628621,-42.8540432852248,250.0
Brooker,Avenue,HPS,147.31417614891,-42.8512746287491,250.0
Regent,Street,HPS,147.32263375721,-42.893324954887,150.0
Queens,Walk,LED,147.316252872613,-42.8514406518973,18.0
Hill,Street,HPS,147.311439811462,-42.8796757658502,150.0
Cromwell,Street,MV,147.334234536827,-42.8923241062005,80.0
Cane,Street,LED,147.315905828535,-42.8879765773186,18.0
Plaister,Court,LED,147.347644951349,-42.9141448999005,18.0
Domain,Highway,HPS,147.31711057228,-42.8568734077057,250.0
Domain,Highway,HPS,147.316700444865,-42.8568582342483,150.0
Domain,Highway,HPS,147.316884479621,-42.8565139024605,150.0
Domain,Highway,HPS,147.318830389612,-42.85695803627,150.0
Brooker,Avenue,HPS,147.315636268522,-42.8522594144889,250.0
Brooker,Avenue,HPS,147.317001078722,-42.8537233477931,250.0
Domain,Highway,HPS,147.317601635512,-42.8566574411546,150.0
Brooker,Avenue,HPS,147.315319110338,-42.858591695605,250.0
Domain,Highway,HPS,147.318388635432,-42.8569768348851,150.0
Brooker,Avenue,HPS,147.316162189582,-42.852716694128,250.0
Brooker,Avenue,HPS,147.316042465147,-42.8576377505246,250.0
Brooker,Avenue,HPS,147.314892237856,-42.8608984437599,250.0
King,Street,LED,147.318007441268,-42.8978979747553,18.0
Sandy Bay,Road,HPS,147.330436516666,-42.8891815730386,250.0
Sandy Bay,Road,HPS,147.330436504372,-42.8891815640688,250.0
Bell,Street,LED,147.311013787038,-42.8540992507735,18.0
Regent,Street,HPS,147.324037982707,-42.8985486683387,250.0
Domain,Highway,LED,147.335933923113,-42.8652312252354,75.0
Domain,Highway,HPS,147.316597391751,-42.8567619823655,150.0
Domain,Highway,HPS,147.318051560873,-42.8567906504584,150.0
Domain,Highway,HPS,147.317060859457,-42.8567264887292,150.0
Domain,Highway,HPS,147.317896414835,-42.8568048684435,150.0
Brooker,Avenue,HPS,147.317099490769,-42.8540114253374,250.0
Brooker,Avenue,HPS,147.315059280374,-42.8597766351748,250.0
Brooker,Avenue,HPS,147.317091108948,-42.8548611985984,250.0
Wallace,Avenue,CFL,147.278184966497,-42.8632770235641,42.0
Carlton,Street,LED,147.298942510163,-42.8649701686762,30.0
Sandy Bay,Road,MV,147.360554072172,-42.9276788363846,250.0
Brooker,Avenue,HPS,147.316883824422,-42.8554736831975,250.0
Domain,Highway,HPS,147.315707119502,-42.8567811094281,150.0
Davey,Street,HPS,147.322826232053,-42.8896838414082,250.0
Nelson,Road,LED,147.329435126753,-42.9104516693819,18.0
Macquarie,Street,HPS,147.319652516241,-42.8908413035116,250.0
Wendover,Place,LED,147.307518742092,-42.8550125451039,18.0
Wentworth,Street,LED,147.309930587053,-42.8971255744349,18.0
Forest,Road,MV,147.314727539006,-42.8890127614273,250.0
Lansdowne,Crescent,HPS,147.311163081731,-42.8797250566896,250.0
Hooper,Crescent,LED,147.302943478065,-42.8746003971018,18.0
Domain,Highway,HPS,147.315782760135,-42.8572102648196,250.0
Brooker,Avenue,HPS,147.316652611664,-42.8535261951876,250.0
Brooker,Avenue,HPS,147.314690751437,-42.851721770286,250.0
Brooker,Avenue,HPS,147.31460653206,-42.861959522082,250.0
Brooker,Avenue,HPS,147.31636487546,-42.8562919987313,250.0
Brooker,Avenue,HPS,147.314410067399,-42.8617898526063,250.0
Macquarie,Street,HPS,147.330569747554,-42.8823605777303,250.0
Brooker,Avenue,HPS,147.314677531066,-42.8621213971228,250.0
Brooker,Avenue,HPS,147.315154038162,-42.8521200627229,250.0
Brooker,Avenue,HPS,147.31496747118,-42.8589067054054,250.0
Brooker,Avenue,HPS,147.314772062124,-42.8600101950854,250.0
Lipscombe,Avenue,MV,147.348511861994,-42.9160759379813,80.0
Vantona,Road,LED,147.345187856633,-42.9117221694414,18.0
Augusta,Road,HPS,147.296710685122,-42.8657487724563,250.0
Wilmslow,Avenue,LED,147.309119190473,-42.8517616583208,18.0
Wilmslow,Avenue,LED,147.309069537312,-42.8510255898316,18.0
Forest,Road,MV,147.311704731836,-42.8892357795489,250.0
Brooker,Avenue,HPS,147.319126101683,-42.8670853178254,250.0
Bellevue,Parade,LED,147.313364114067,-42.854699980411,18.0
Virginia,Court,LED,147.346028844916,-42.9184442639962,18.0
Burnett,Street,HPS,147.319280630989,-42.873257658664,250.0
Burnett,Street,HPS,147.319280630989,-42.873257658664,250.0
Domain,Highway,HPS,147.317501512812,-42.8568442997792,250.0
Brooker,Avenue,HPS,147.315199527315,-42.8626169078276,250.0
Brooker,Avenue,HPS,147.316512980387,-42.8565577862796,250.0
Brooker,Avenue,HPS,147.317139067739,-42.8546201647384,250.0
Brooker,Avenue,HPS,147.31635975666,-42.8571137461822,250.0
Brooker,Avenue,HPS,147.314888995173,-42.8612696421218,250.0
Sandy Bay,Road,HPS,147.328488325168,-42.8869009879424,250.0
Fehre,Court,LED,147.353523730472,-42.9159858066883,18.0
Murray,Street,HPS,147.328732443437,-42.8841815046625,250.0
Elizabeth,Street,HPS,147.33218202973,-42.8834699974314,250.0
Lefroy,Street,LED,147.316531272272,-42.8726706649877,18.0
Brooker,Avenue,HPS,147.316780393571,-42.8551422057345,250.0
Montagu,Street,HPS,147.301686542464,-42.8610956642664,250.0
Clare,Street,HPS,147.302312507398,-42.8611839941559,250.0
Argyle,Street,LED,147.330714286552,-42.881658109802,175.0
Campbell,Street,HPS,147.331599945722,-42.8801880587283,250.0
Lipscombe,Avenue,HPS,147.347026905335,-42.9106051043902,70.0
Marieville,Esplanade,LED,147.333253006197,-42.8957347418702,18.0
Norfolk,Crescent,LED,147.34024024588,-42.9085438915587,18.0
McKellar,Street,LED,147.317192129409,-42.8903825479554,18.0
McKellar,Street,LED,147.314966647958,-42.8914255478863,18.0
McKellar,Street,LED,147.315364438695,-42.8912773160203,18.0
McKellar,Street,LED,147.316308126361,-42.890877058739,18.0
McKellar,Street,LED,147.318306935756,-42.8895287095674,18.0
McKellar,Street,LED,147.317621452219,-42.8900545480392,18.0
Bellevue,Parade,LED,147.316211544032,-42.8551479287033,18.0
Campbell,Street,HPS,147.321697816965,-42.8724173816692,250.0
Edward,Street,LED,147.328688520602,-42.8762678052818,18.0
Weemala,Court,LED,147.326584508102,-42.9257022609275,18.0
Montpelier,Retreat,MV,147.331831505819,-42.886822726872,250.0
Liverpool,Street,HPS,147.330683964087,-42.8785184294371,250.0
Sandy Bay,Road,LED,147.325961726689,-42.8937382613518,175.0
Tasman,Bridge,LED,147.339194849958,-42.8652117412454,175.0
Sandy Bay,Road,MV,147.359357815318,-42.9148507526118,250.0
Athleen,Avenue,LED,147.286184156519,-42.8646052757161,18.0
Shirley,Boulevard,LED,147.284928775397,-42.8656526697231,18.0
Ruth,Drive,LED,147.283381895011,-42.8708068504536,18.0
Montpelier,Retreat,MV,147.331736130298,-42.8871445900245,250.0
Forster,Street,HPS,147.299843772207,-42.858210643861,150.0
Sandy Bay,Road,HPS,147.335092548141,-42.9025783154391,250.0
Sandy Bay,Road,HPS,147.335779640611,-42.9028835878245,250.0
St Canice,Avenue,LED,147.349833181066,-42.9119882928218,18.0
Plaister,Court,LED,147.347698420696,-42.9155881830615,18.0
Forest,Road,MV,147.319522258594,-42.8866870743866,400.0
Little Arthur,Street,MV,147.315822941192,-42.8740942153187,250.0
Montpelier,Retreat,MV,147.33139836869,-42.8878062839097,250.0
Montagu,Street,LED,147.300911549625,-42.865250766642,30.0
Elboden,Street,LED,147.316708309626,-42.8940843969255,18.0
Sandy Bay,Road,HPS,147.347026735031,-42.909113831365,250.0
Jabez,Crescent,LED,147.293115145338,-42.8695547723567,18.0
Richmond,Parade,LED,147.32882325243,-42.9082431416024,18.0
Waymouth,Avenue,MV,147.331944001196,-42.9141297807029,80.0
Forest,Road,HPS,147.314293390576,-42.8891903220076,150.0
Forest,Road,MV,147.310828248943,-42.8894310280588,250.0
Coolabah,Road,MV,147.352785209727,-42.9174213090257,80.0
Princes,Street,HPS,147.321580571153,-42.8977448465626,150.0
Proctors (nr Princes St),Road,HPS,147.31736956805,-42.8985450693777,250.0
Ellington,Road,LED,147.346638715353,-42.9115744315117,18.0
Argyle,Street,MV,147.329578116813,-42.8810462273162,400.0
Rossendell,Avenue,LED,147.305967160881,-42.8778031068289,18.0
Argyle,Street,HPS,147.322646268056,-42.8758971350557,250.0
Hillborough,Road,LED,147.2965223026,-42.8981101951439,18.0
Davey,Street,HPS,147.313844180359,-42.8968322562715,150.0
Argyle,Street,HPS,147.315123500346,-42.8686156414526,250.0
Princes,Street,CFL,147.320306148468,-42.8979900028288,42.0
Sandown,Avenue,LED,147.354211193472,-42.9097161958439,18.0
Creek,Road,HPS,147.292701865411,-42.8563338187619,150.0
Beddome,Street,LED,147.331536505014,-42.9105765030207,18.0
Argyle,Street,MV,147.325549342732,-42.8780209166588,400.0
Lenah Valley,Road,LED,147.281388686569,-42.8644965087561,18.0
William,Street,LED,147.313920239936,-42.8886118665661,18.0
Cavell,Street,HPS,147.315634051231,-42.8857707322865,150.0
Mcdevitt,Avenue,LED,147.314239307733,-42.901630947101,18.0
Mcdevitt,Avenue,LED,147.313871854689,-42.9021077206038,18.0
Denison,Street,LED,147.31018864409,-42.8943467663592,14.0
Macquarie,Street,HPS,147.309417345775,-42.89439838237,250.0
Proctors,Road,LED,147.316923286368,-42.8997755298638,18.0
Swanston,Street,HPS,147.305458329483,-42.8544131467302,150.0
Harrington,Street,MV,147.324000669713,-42.8839455068927,400.0
Creek,Road,HPS,147.291858286286,-42.8570933095761,150.0
Elizabeth,Street,HPS,147.324308657619,-42.8801061672672,250.0
Cuthbertson,Place,CFL,147.287601865687,-42.8702835389342,42.0
Chessington,Court,LED,147.351700737786,-42.9130478517351,18.0
Swanston,Street,LED,147.311727716281,-42.8608490010463,18.0
Wentworth,Street,LED,147.297898502396,-42.8968101195555,18.0
Sandy Bay,Road,MV,147.326109139946,-42.8925778755065,400.0
Tasman (Brkr to Br),Highway,HPS,147.334127238598,-42.8710249754272,250.0
Barrack,Street,LED,147.323690648522,-42.8863935184972,175.0
Elizabeth,Street,HPS,147.32340738386,-42.879552623288,250.0
Gore,Street,LED,147.317902899071,-42.8916216353815,25.0
Waterworks,Road,HPS,147.306616645553,-42.9028603735916,150.0
Myrtle,Court,LED,147.324795501022,-42.9134254101495,18.0
Avon,Road,LED,147.282323574674,-42.8971182493827,18.0
New Town,Road,HPS,147.310946803492,-42.863028713743,250.0
Brooker,Avenue,HPS,147.323461928037,-42.872082358765,250.0
Knocklofty,Terrace,LED,147.307298853694,-42.8829651070463,18.0
Lenah Valley,Road,LED,147.272529244082,-42.8666639462103,18.0
Clearys Gates,Road,LED,147.317652154549,-42.8642371208974,18.0
Barrack,Street,LED,147.322766377001,-42.8859157810821,175.0
Nelson,Road,LED,147.325140216826,-42.9236483347913,18.0
Tower,Road,LED,147.3058019358,-42.8512571820498,18.0
Mercer,Street,LED,147.301370030635,-42.8524735289058,18.0
Churchill,Avenue,HPS,147.341821120962,-42.9142133156153,250.0
Brisbane,Street,HPS,147.321978837955,-42.8804787262016,150.0
Clearys Gates,Road,LED,147.317143438477,-42.863922314715,18.0
Clearys Gates,Road,LED,147.31661275254,-42.8636175502783,18.0
Clearys Gates,Road,LED,147.316068820682,-42.863261019666,18.0
Montagu,Street,MV,147.30263969151,-42.8588385723888,250.0
New Town,Road,HPS,147.310936424424,-42.8627851216309,250.0
Pirie (nr Risdon Rd),Street,HPS,147.303935401416,-42.8560351023939,150.0
New Town (nr Argyle St),Road,HPS,147.310896365667,-42.863794210834,250.0
New Town,Road,HPS,147.310902091002,-42.8635397416498,250.0
Mellifont,Street,HPS,147.308118949425,-42.8772761802281,150.0
Hutchinson,Place,LED,147.30350279589,-42.8913162220536,14.0
Stevens Farm,Drive,LED,147.30239296045,-42.8931830387187,14.0
Stevens Farm,Drive,LED,147.303145850084,-42.8930486371516,14.0
Tew,Terrace,LED,147.355678197462,-42.9202215943526,18.0
Pedder,Street,LED,147.309253342865,-42.8619457485236,18.0
Weemala,Court,LED,147.327414617324,-42.9257366967055,18.0
Churchill,Avenue,HPS,147.327718061197,-42.9060199935998,150.0
Avon,Road,LED,147.282449298931,-42.8979331840363,18.0
Enterprise,Road,LED,147.337000869865,-42.9161670512326,18.0
Wentworth,Street,LED,147.311942381966,-42.8985605980238,18.0
Lansdowne,Crescent,HPS,147.309927326646,-42.8805915843898,150.0
Peel,Street,LED,147.331764034576,-42.9050568828271,18.0
Marieville,Esplanade,LED,147.334042804009,-42.895956994907,18.0
Melville,Street,LED,147.318930620719,-42.884325781406,18.0
Augusta,Road,HPS,147.30509884367,-42.8669030617256,150.0
Sandy Bay,Road,MV,147.358604870984,-42.9142506109108,250.0
Fehre,Court,CFL,147.353980886386,-42.9164092238368,42.0
Marieville,Esplanade,HPS,147.331915416326,-42.8972327594596,150.0
Keith White,Crescent,LED,147.295711251233,-42.8723414640908,18.0
Olinda (nr Sthrn Outlet),Grove,HPS,147.311888873304,-42.9141228503522,150.0
Olinda,Grove,HPS,147.312028476399,-42.9139423286864,150.0
Waterworks,Road,LED,147.313677327749,-42.901487134742,18.0
Hillcrest,Road,CFL,147.303769329545,-42.909428042147,42.0
Hillcrest,Road,CFL,147.304378013458,-42.9089327905459,42.0
Hillcrest,Road,CFL,147.304093237029,-42.9090296528961,42.0
Hillcrest,Road,CFL,147.304659402383,-42.9099579000844,42.0
Hillcrest,Road,CFL,147.304562166281,-42.9093927604304,42.0
Cascade (cascade Grdns),Road,LED,147.296227452761,-42.8951485120555,18.0
Cascade (Cascade Grdns),Road,HPS,147.295768634089,-42.8950559446755,250.0
Cascade (Cascade Grdns),Road,HPS,147.295768634089,-42.8950559446755,250.0
Cascade (Cascade Grdns),Road,HPS,147.29558472189,-42.8952178116939,250.0
Cascade (Cascade Grdns),Road,HPS,147.295437530779,-42.8955393457398,250.0
Davey,Street,HPS,147.31012223239,-42.8996375267578,150.0
Campbell,Street,HPS,147.332705647411,-42.8814391045658,250.0
Churchill,Avenue,HPS,147.326069625314,-42.9051545495793,150.0
Churchill (University),Avenue,LED,147.324853210286,-42.9037730059167,18.0
Churchill (University),Avenue,LED,147.325307865872,-42.9041831639291,18.0
Hampshire,Road,MV,147.349164270246,-42.9155720598653,80.0
Liverpool,Street,MV,147.329673275618,-42.8790732861949,400.0
Campbell,Street,MV,147.330094313326,-42.879132220153,400.0
Bathurst,Street,HPS,147.328254179005,-42.8789902556738,250.0
Argyle,Street,HPS,147.327920311574,-42.8798565377969,250.0
Harrington,Street,MV,147.319229419489,-42.8804912881641,400.0
Harrington,Street,MV,147.320608370822,-42.8816566699389,250.0
Lower Domain (nr Gvrmnt Hse),Road,LED,147.334346263569,-42.8659742649644,14.0
Harrington,Street,HPS,147.326269685092,-42.885529437405,250.0
Cycleway (Rsdn to Twr Rd),N/A,LED,147.30554995384,-42.8529352926764,18.0
Cycleway (Twr to Brwnlls Ln),N/A,LED,147.300185159448,-42.8509780579398,18.0
Cycleway (Twr to Brwnlls Ln),N/A,LED,147.301854978527,-42.851889895779,18.0
Cycleway (Rsdn to Twr Rd),N/A,LED,147.306403546639,-42.8531574329994,18.0
Cycleway (Rsdn to Twr Rd),N/A,LED,147.308131024607,-42.8536002891156,18.0
Adelaide,Street,HPS,147.314434517016,-42.8940260193478,250.0
Burnett,Street,HPS,147.316866796141,-42.8748229703691,250.0
Liverpool,Street,LED,147.314521931863,-42.8902472174477,18.0
Virginia,Court,LED,147.347853391251,-42.918249328012,18.0
Montpelier,Retreat,MV,147.331565665445,-42.8875339218265,250.0
Princes,Street,LED,147.329053241665,-42.8936532421846,18.0
Davey,Street,HPS,147.322489460957,-42.8899453755522,250.0
Davey,Street,HPS,147.316301529302,-42.8933967550934,250.0
Saunders,Crescent,CFL,147.276766958345,-42.9002924952958,42.0
Mount Stuart,Road,HPS,147.298602085073,-42.8739118747342,150.0
Mount Stuart,Road,HPS,147.298710988332,-42.8735025437893,150.0
Wilmslow,Avenue,LED,147.309389787488,-42.8512734184216,18.0
Brooker,Avenue,HPS,147.314807013087,-42.8624318392229,250.0
Douglas,Street,LED,147.302901933158,-42.8643220793583,18.0
Albuera,Street,MV,147.327841693469,-42.8911038107853,250.0
Sandy Bay,Road,MV,147.328061166842,-42.8910610465274,400.0
Byron,Street,HPS,147.324714127306,-42.8908638188861,150.0
South,Street,LED,147.334378665537,-42.8892026902785,18.0
Queen,Street,LED,147.332467012074,-42.8949381448381,18.0
Macquarie,Street,HPS,147.326084427748,-42.8858385754646,250.0
Macquarie,Street,HPS,147.314305029307,-42.8930816396904,250.0
Molle,Street,HPS,147.322470283607,-42.8885021213624,250.0
Cosgrove,Avenue,LED,147.315103394157,-42.8910083184798,18.0
Davey (nr Sthrn Outlet),Street,HPS,147.318226749284,-42.8928267097935,250.0
Moree,Close,LED,147.278299163335,-42.9000047826833,18.0
Macquarie,Street,HPS,147.325542558897,-42.8862441042723,250.0
Churchill,Avenue,HPS,147.339757793222,-42.9128034425962,250.0
Lipscombe,Avenue,LED,147.346222699394,-42.9112561762634,18.0
Anzac (Regatta Ground),Parade,MV,147.334757907823,-42.8769266962458,125.0
Anzac (Regatta Ground),Parade,MV,147.334442911956,-42.8767430177193,125.0
King,Street,HPS,147.32600327646,-42.8949324782726,250.0
King,Street,HPS,147.325595839144,-42.8950097410682,250.0
Anzac (Regatta Ground),Parade,MV,147.335942358696,-42.877259015554,125.0
Anzac (Regatta Ground),Parade,MV,147.334670148972,-42.8765044703948,125.0
Anzac (Regatta Ground),Parade,MV,147.33540964151,-42.8773035866067,125.0
Anzac (Regatta Ground),Parade,MV,147.335723672272,-42.8774956491912,125.0
Anzac (Regatta Ground),Parade,MV,147.335325934257,-42.8769001434245,125.0
Anzac (Regatta Ground),Parade,MV,147.33563147447,-42.8770894034879,125.0
Clarke,Avenue,LED,147.338403161172,-42.891044641617,18.0
Sandy Bay,Road,LED,147.328599675142,-42.8965547831613,175.0
Churchill,Avenue,MV,147.357330928491,-42.9162643144262,250.0
Antill (Digney St Int),Street,HPS,147.321973240509,-42.8923979409415,150.0
Vantona,Road,LED,147.34474351922,-42.9116384991015,18.0
Napoleon,Street,LED,147.334959412316,-42.8928164478901,18.0
Harrington,Street,HPS,147.325759927893,-42.885162717895,250.0
Cuthbertson,Place,CFL,147.28802186217,-42.8711355422025,42.0
Sandy Bay,Road,HPS,147.330179656739,-42.8884150483717,250.0
Sandy Bay,Road,LED,147.326962107958,-42.8948174881648,175.0
Jubilee,Road,CFL,147.277199342014,-42.8974296939157,42.0
Anzac (Regatta Ground),Parade,MV,147.335090897713,-42.8771158774891,125.0
Anzac (Regatta Ground),Parade,MV,147.334998107856,-42.8766966383695,125.0
Sandy Bay,Road,HPS,147.348885442425,-42.9098707891714,250.0
Bathurst,Street,HPS,147.329341726553,-42.8781938148688,250.0
Bathurst,Street,HPS,147.329495828429,-42.8779162504465,250.0
Forest,Road,LED,147.317053043752,-42.8885715532346,18.0
Broadwaters,Parade,CFL,147.352656425869,-42.9204033835511,42.0
Southern (nr Olinda Grv),Outlet,HPS,147.309623315629,-42.9165551130099,250.0
Hillborough,Road,CFL,147.295862594918,-42.9001584239525,42.0
Hillborough,Road,LED,147.295594639172,-42.8994584454176,18.0
Olinda,Grove,HPS,147.318858037676,-42.917799580134,150.0
Hillborough,Road,HPS,147.296428804862,-42.9000626384245,150.0
Lindeith,Court,LED,147.348856288659,-42.9210769273908,18.0
Sandy Bay,Road,HPS,147.330308716837,-42.8887558942215,250.0
Strickland,Avenue,LED,147.277846299166,-42.9025170654718,18.0
Sunvale,Avenue,LED,147.339749556431,-42.9150018470889,18.0
Mcdevitt,Avenue,LED,147.313294526406,-42.9025534239284,18.0
Mcdevitt,Avenue,LED,147.313280681347,-42.9027845370266,18.0
Mcdevitt,Avenue,LED,147.31354480507,-42.9029530736343,18.0
Queens,Walk,LED,147.312253988575,-42.8513994054229,18.0
Parliament,Square,MV,147.330981966907,-42.885707519016,80.0
St Georges,Terrace,LED,147.330043805981,-42.8918030631277,18.0
Darling,Parade,MV,147.304334291319,-42.8719946659568,80.0
Beddome,Street,LED,147.333509699744,-42.9119104781844,18.0
Lalwinya,Court,LED,147.325703898797,-42.9267279662873,80.0
Susan,Parade,LED,147.284787784061,-42.8652585435736,18.0
Congress,Street,LED,147.304630573099,-42.8964764554206,18.0
Dresden,Street,LED,147.348322225368,-42.9123182945529,18.0
William Cooper,Drive,LED,147.292697272025,-42.8608155447476,14.0
Denning,Close,LED,147.29211534837,-42.8608890174729,14.0
William Cooper,Drive,LED,147.292742212722,-42.8602794531979,14.0
William Cooper,Drive,LED,147.292556289834,-42.8617353336619,14.0
Domain,Highway,HPS,147.318486929863,-42.8567836318349,150.0
Domain,Highway,HPS,147.31966214817,-42.8569039366126,250.0
Domain,Highway,HPS,147.320251388106,-42.8569675019309,250.0
Domain,Highway,HPS,147.320844377212,-42.8570487950621,250.0
